,Date,Timestamp,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium,Illuvium
,06/09/2022,1662422400,10012.826787349228,6427193.665659107,44275821.28188748,10012.826787349228,6427193.665659107,44275821.28188748,1076.6787923364243,8936.147995012803,6427193.665659107,22178190.402359653,22097630.879527826,,1076.6787923364243,8936.147995012803,6427193.665659107,22097630.879527826,22178190.402359653,,351.8558144890275,615.8613366652518,83210.68961236546,13404.6070173583,286090.50853868236,,351.8558144890275,615.8613366652518,83210.68961236546,286090.50853868236,13404.6070173583,
,07/09/2022,1662508800,9111.925869328838,5914034.459973502,40867522.993706614,9111.925869328838,5914034.459973502,40867522.993706614,988.7148387141674,8123.211030614671,5914034.459973502,20425944.744751815,20441578.248954803,,988.7148387141674,8123.211030614671,5914034.459973502,20441578.248954803,20425944.744751815,,351.8558144890275,615.8613366652518,83144.02446187969,13312.00778464013,287383.35792147904,,351.8558144890275,615.8613366652518,83144.02446187969,287383.35792147904,13312.00778464013,
,08/09/2022,1662595200,9350.341145424896,6117020.884906921,42641742.78398591,9350.341145424896,6117020.884906921,42641742.78398591,1048.530327177302,8301.810818247593,6117020.884906921,21345623.846098762,21296118.93788715,,1048.530327177302,8301.810818247593,6117020.884906921,21296118.93788715,21345623.846098762,,351.8558144890275,615.8613366652518,83134.28764483448,13141.833982514245,289428.09102863754,,351.8558144890275,615.8613366652518,83134.28764483448,289428.09102863754,13141.833982514245,
,09/09/2022,1662681600,9608.124403901174,6246983.110958691,43267942.63491152,9608.124403901174,6246983.110958691,43267942.63491152,1041.4932108875214,8566.631193013653,6246983.110958691,21571269.207040142,21696673.42787138,,1041.4932108875214,8566.631193013653,6246983.110958691,21696673.42787138,21571269.207040142,,351.8558144890275,615.8613366652518,83038.45687835559,13164.7722433357,288404.53845369373,,351.8558144890275,615.8613366652518,83038.45687835559,288404.53845369373,13164.7722433357,
,10/09/2022,1662768000,10059.460185513062,6501050.994451587,45173082.60244498,10059.460185513062,6501050.994451587,45173082.60244498,1055.5674434670825,9003.89274204598,6501050.994451587,22591689.51648763,22581393.085957345,,1055.5674434670825,9003.89274204598,6501050.994451587,22581393.085957345,22591689.51648763,,351.8558144890275,615.8613366652518,82784.29892336161,13178.06824579,287551.16625439125,,351.8558144890275,615.8613366652518,82784.29892336161,287551.16625439125,13178.06824579,
,11/09/2022,1662854400,10044.502903557996,6621111.234900012,46375068.60285206,10044.502903557996,6621111.234900012,46375068.60285206,1059.0860016119727,8985.416901946022,6621111.234900012,23115059.187743936,23260009.415108126,,1059.0860016119727,8985.416901946022,6621111.234900012,23260009.415108126,23115059.187743936,,351.8558144890275,615.8613366652518,82619.30664961333,13034.538301507264,290242.19384961476,,351.8558144890275,615.8613366652518,82619.30664961333,290242.19384961476,13034.538301507264,
,12/09/2022,1662940800,9873.827828042738,6327422.4949372085,45031877.99493818,9873.827828042738,6327422.4949372085,45031877.99493818,1023.9004201630702,8849.927407879668,6327422.4949372085,22561673.761134423,22470204.233803757,,1023.9004201630702,8849.927407879668,6327422.4949372085,22470204.233803757,22561673.761134423,,351.8558144890275,615.8613366652518,82345.42549371692,12917.55578649507,292428.47779546794,,351.8558144890275,615.8613366652518,82345.42549371692,292428.47779546794,12917.55578649507,
,13/09/2022,1663027200,9680.270758454748,6147581.426105947,43704501.94974798,9680.270758454748,6147581.426105947,43704501.94974798,1027.4189783079603,8652.851780146788,6147581.426105947,21814583.662269663,21889918.28747832,,1027.4189783079603,8652.851780146788,6147581.426105947,21889918.28747832,21814583.662269663,,351.8558144890275,615.8613366652518,82055.27797792241,12902.617043886688,292177.23288145114,,351.8558144890275,615.8613366652518,82055.27797792241,292177.23288145114,12902.617043886688,
,14/09/2022,1663113600,9114.570471002979,5694509.339589717,40545432.95858293,9114.570471002979,5694509.339589717,40545432.95858293,960.5663735550452,8154.004097447933,5694509.339589717,20231877.484390676,20313555.474192254,,960.5663735550452,8154.004097447933,5694509.339589717,20313555.474192254,20231877.484390676,,351.8558144890275,615.8613366652518,81817.66292513962,12876.786056677216,291861.4292269002,,351.8558144890275,615.8613366652518,81817.66292513962,291861.4292269002,12876.786056677216,
,15/09/2022,1663200000,9057.38594485685,5848007.882783985,41906847.741287485,9057.38594485685,5848007.882783985,41906847.741287485,946.4921409754841,8110.893803881366,5848007.882783985,20947546.624996565,20959301.116290916,,946.4921409754841,8110.893803881366,5848007.882783985,20959301.116290916,20947546.624996565,,351.8558144890275,615.8613366652518,81630.48412596293,12814.698329915618,292564.22552053205,,351.8558144890275,615.8613366652518,81630.48412596293,292564.22552053205,12814.698329915618,
,16/09/2022,1663286400,8735.385590397042,5323249.8575128885,37994235.5866457,8735.385590397042,5323249.8575128885,37994235.5866457,907.7880013816911,7827.59758901535,5323249.8575128885,18971608.508458126,19022627.078187574,,907.7880013816911,7827.59758901535,5323249.8575128885,19022627.078187574,18971608.508458126,,351.8558144890275,615.8613366652518,81382.8139047988,12871.095414735799,290821.38936229283,,351.8558144890275,615.8613366652518,81382.8139047988,290821.38936229283,12871.095414735799,
,17/09/2022,1663372800,8866.473476943,5225536.050736145,37278865.33289116,8866.473476943,5225536.050736145,37278865.33289116,921.8622339612522,7944.611242981748,5225536.050736145,18554214.931735657,18724650.4011555,,921.8622339612522,7944.611242981748,5225536.050736145,18724650.4011555,18554214.931735657,,351.8558144890275,615.8613366652518,81003.50411930158,12872.267385223951,290259.65588521934,,351.8558144890275,615.8613366652518,81003.50411930158,290259.65588521934,12872.267385223951,
,18/09/2022,1663459200,9048.587276268436,5120997.32275382,37030293.755737394,9048.587276268436,5120997.32275382,37030293.755737394,950.0106991203744,8098.576577148061,5120997.32275382,18468014.48314973,18562279.27258767,,950.0106991203744,8098.576577148061,5120997.32275382,18562279.27258767,18468014.48314973,,351.8558144890275,615.8613366652518,80862.10836497426,12718.492681535014,293104.0466222591,,351.8558144890275,615.8613366652518,80862.10836497426,293104.0466222591,12718.492681535014,
,19/09/2022,1663545600,8422.183904525647,4561958.648193839,33630966.091348216,8422.183904525647,4561958.648193839,33630966.091348216,865.5653036430077,7556.618600882639,4561958.648193839,16783383.911139578,16847582.180208642,,865.5653036430077,7556.618600882639,4561958.648193839,16847582.180208642,16783383.911139578,,351.8558144890275,615.8613366652518,80799.83436404249,12489.123639078744,298398.55083614314,,351.8558144890275,615.8613366652518,80799.83436404249,298398.55083614314,12489.123639078744,
,20/09/2022,1663632000,8709.877180459682,4676058.086277682,34265938.54826842,8709.877180459682,4676058.086277682,34265938.54826842,876.1209780776786,7833.756202382003,4676058.086277682,17086150.060199413,17179788.488069005,,876.1209780776786,7833.756202382003,4676058.086277682,17179788.488069005,17086150.060199413,,351.8558144890275,615.8613366652518,80719.11075915213,12491.976034128116,296561.1684458658,,351.8558144890275,615.8613366652518,80719.11075915213,296561.1684458658,12491.976034128116,
,21/09/2022,1663718400,8463.541738698337,4602882.467521462,33525181.92657775,8463.541738698337,4602882.467521462,33525181.92657775,826.8611640492147,7636.680574649122,4602882.467521462,16740154.564536132,16785027.36204162,,826.8611640492147,7636.680574649122,4602882.467521462,16785027.36204162,16740154.564536132,,351.8558144890275,615.8613366652518,80681.55070151555,12580.150422743358,294216.0799656726,,351.8558144890275,615.8613366652518,80681.55070151555,294216.0799656726,12580.150422743358,
,22/09/2022,1663804800,8057.956305874776,4326036.814631861,31406388.499128185,8057.956305874776,4326036.814631861,31406388.499128185,809.2683733247633,7248.687932550013,4326036.814631861,15672974.40093544,15733414.098192746,,809.2683733247633,7248.687932550013,4326036.814631861,15733414.098192746,15672974.40093544,,351.8558144890275,615.8613366652518,80649.45590290568,12603.717190664758,293314.953359298,,351.8558144890275,615.8613366652518,80649.45590290568,293314.953359298,12603.717190664758,
,23/09/2022,1663891200,8495.204215549971,4578780.348552226,33410162.983284444,8495.204215549971,4578780.348552226,33410162.983284444,883.1580943674591,7612.046121182511,4578780.348552226,16674142.420977054,16736020.56230739,,883.1580943674591,7612.046121182511,4578780.348552226,16736020.56230739,16674142.420977054,,351.8558144890275,615.8613366652518,80371.78073639155,12558.288837405707,293769.01109895366,,351.8558144890275,615.8613366652518,80371.78073639155,293769.01109895366,12558.288837405707,
,24/09/2022,1663977600,9211.364918380295,4479885.724367919,32785553.84126122,9211.364918380295,4479885.724367919,32785553.84126122,872.6024199327883,8338.762498447508,4479885.724367919,16410895.28526459,16374658.555996628,,872.6024199327883,8338.762498447508,4479885.724367919,16374658.555996628,16410895.28526459,,351.8558144890275,615.8613366652518,80155.40748555948,12452.212431246891,292980.1137233249,,351.8558144890275,615.8613366652518,80155.40748555948,292980.1137233249,12452.212431246891,
,25/09/2022,1664064000,8762.66919199017,4577094.647563443,33118769.598712355,8762.66919199017,4577094.647563443,33118769.598712355,855.009629208337,7907.659562781832,4577094.647563443,16567295.862175092,16551473.736537263,,855.009629208337,7907.659562781832,4577094.647563443,16551473.736537263,16567295.862175092,,351.8558144890275,615.8613366652518,80103.16149043477,12556.784470228735,289665.27365308476,,351.8558144890275,615.8613366652518,80103.16149043477,289665.27365308476,12556.784470228735,
,26/09/2022,1664150400,8428.351610797055,4507307.647565574,32687693.667664696,8428.351610797055,4507307.647565574,32687693.667664696,816.3054896145438,7612.046121182511,4507307.647565574,16382461.221131796,16305232.4465329,,816.3054896145438,7612.046121182511,4507307.647565574,16305232.4465329,16382461.221131796,,351.8558144890275,615.8613366652518,80030.32044683193,12560.828998375922,289510.51929213246,,351.8558144890275,615.8613366652518,80030.32044683193,289510.51929213246,12560.828998375922,
,27/09/2022,1664236800,8564.71960778654,4703092.792820547,33761603.71121697,8564.71960778654,4703092.792820547,33761603.71121697,823.3426059043244,7741.377001882215,4703092.792820547,16829530.01388605,16932073.697330926,,823.3426059043244,7741.377001882215,4703092.792820547,16932073.697330926,16829530.01388605,,351.8558144890275,615.8613366652518,79930.19702278292,12532.042127517683,287764.6787445772,,351.8558144890275,615.8613366652518,79930.19702278292,287764.6787445772,12532.042127517683,
,28/09/2022,1664323200,8450.35055549428,4585979.342501017,33315344.396504607,8450.35055549428,4585979.342501017,33315344.396504607,795.1941407452022,7655.156414749079,4585979.342501017,16703315.671773687,16612028.72473092,,795.1941407452022,7655.156414749079,4585979.342501017,16612028.72473092,16703315.671773687,,351.8558144890275,615.8613366652518,79811.683649513,12453.63668826883,289105.9645793756,,351.8558144890275,615.8613366652518,79811.683649513,289105.9645793756,12453.63668826883,
,29/09/2022,1664409600,8532.160442202265,4600825.774938053,33338084.162519705,8532.160442202265,4600825.774938053,33338084.162519705,858.5281873532272,7673.632254849038,4600825.774938053,16645987.594246361,16692096.568273343,,858.5281873532272,7673.632254849038,4600825.774938053,16692096.568273343,16645987.594246361,,351.8558144890275,615.8613366652518,79489.04241427183,12462.649901731986,288391.44036408677,,351.8558144890275,615.8613366652518,79489.04241427183,288391.44036408677,12462.649901731986,
,30/09/2022,1664496000,8654.454206612187,4507608.87701085,32997653.883491315,8654.454206612187,4507608.87701085,32997653.883491315,851.4910710634466,7802.96313554874,4507608.87701085,16526181.733070474,16471472.150420839,,851.4910710634466,7802.96313554874,4507608.87701085,16471472.150420839,16526181.733070474,,351.8558144890275,615.8613366652518,79275.56941630057,12389.370817205543,289684.70190680336,,351.8558144890275,615.8613366652518,79275.56941630057,289684.70190680336,12389.370817205543,
,01/10/2022,1664582400,8609.586907199362,4504548.89346064,32899697.064819828,8609.586907199362,4504548.89346064,32899697.064819828,837.4168384838855,7772.170068715477,4504548.89346064,16466291.842869364,16433405.221950462,,837.4168384838855,7772.170068715477,4504548.89346064,16433405.221950462,16466291.842869364,,351.8558144890275,615.8613366652518,79193.89756435723,12402.86515935988,288913.59391614737,,351.8558144890275,615.8613366652518,79193.89756435723,288913.59391614737,12402.86515935988,
,02/10/2022,1664668800,8523.370866518606,4455952.043787007,32270167.433378913,8523.370866518606,4455952.043787007,32270167.433378913,812.7869314696536,7710.583935048952,4455952.043787007,16112572.685159376,16157594.748219538,,812.7869314696536,7710.583935048952,4455952.043787007,16157594.748219538,16112572.685159376,,351.8558144890275,615.8613366652518,78950.2488268428,12281.673185224232,286279.141534719,,351.8558144890275,615.8613366652518,78950.2488268428,286279.141534719,12281.673185224232,
,03/10/2022,1664755200,8310.464000359909,4284354.335307561,31397885.54766041,8310.464000359909,4284354.335307561,31397885.54766041,784.6384663105314,7525.825534049377,4284354.335307561,15650887.232353892,15746998.315306516,,784.6384663105314,7525.825534049377,4284354.335307561,15746998.315306516,15650887.232353892,,351.8558144890275,615.8613366652518,78195.91778258006,12210.370996632697,287406.43028484244,,351.8558144890275,615.8613366652518,78195.91778258006,287406.43028484244,12210.370996632697,
,04/10/2022,1664841600,8640.384520485004,4386083.020101624,32307359.087929852,8640.384520485004,4386083.020101624,32307359.087929852,812.7869314696536,7827.59758901535,4386083.020101624,16158413.912907233,16148945.175022617,,812.7869314696536,7827.59758901535,4386083.020101624,16148945.175022617,16158413.912907233,,351.8558144890275,615.8613366652518,78071.96546994703,12196.225979082654,287450.07431510533,,351.8558144890275,615.8613366652518,78071.96546994703,287450.07431510533,12196.225979082654,
